timestamp,city,temperature,description
2026-06-24T12:22:30.490Z,Ararangua,9,clear sky
2026-06-24T16:25:33.201Z,Ararangua,15.56,clear sky
2026-06-24T19:54:33.818Z,Ararangua,12.01,broken clouds
2026-06-24T21:27:09.806Z,Ararangua,9.98,scattered clouds
2026-06-24T23:11:34.847Z,Ararangua,8.12,few clouds
2026-06-25T04:07:36.180Z,Ararangua,5.22,clear sky
2026-06-25T09:33:31.857Z,Ararangua,4.41,clear sky
2026-06-25T12:26:21.920Z,Ararangua,8.76,clear sky
2026-06-25T16:29:53.790Z,Ararangua,17.03,overcast clouds
2026-06-25T20:09:45.470Z,Ararangua,13.04,scattered clouds
2026-06-25T23:23:24.594Z,Ararangua,9.04,few clouds
2026-06-26T04:14:33.886Z,Ararangua,6.46,few clouds
2026-06-26T09:38:45.931Z,Ararangua,5.61,clear sky
2026-06-26T12:16:06.681Z,Ararangua,10.16,clear sky
2026-06-26T16:21:31.909Z,Ararangua,17.15,clear sky
2026-06-26T19:58:46.172Z,Ararangua,13.56,clear sky
2026-06-26T21:36:42.261Z,Ararangua,10.33,clear sky
2026-06-26T23:13:38.096Z,Ararangua,9.65,clear sky
2026-06-27T04:00:42.774Z,Ararangua,8.66,broken clouds
2026-06-27T08:44:12.473Z,Ararangua,7.39,clear sky
2026-06-27T11:39:30.397Z,Ararangua,12.72,clear sky
2026-06-27T13:55:43.653Z,Ararangua,18.5,clear sky
2026-06-27T15:20:27.740Z,Ararangua,20.61,clear sky
2026-06-27T17:17:45.212Z,Ararangua,21.46,clear sky
2026-06-27T19:37:17.356Z,Ararangua,17.14,broken clouds
2026-06-27T21:11:03.670Z,Ararangua,15.76,broken clouds
2026-06-27T23:09:14.937Z,Ararangua,15.35,overcast clouds
2026-06-28T04:23:00.913Z,Ararangua,15.46,overcast clouds
2026-06-28T09:20:01.538Z,Ararangua,16.21,overcast clouds
2026-06-28T11:50:17.599Z,Ararangua,17.44,light rain
2026-06-28T14:02:03.526Z,Ararangua,18.63,light rain
2026-06-28T17:19:43.796Z,Ararangua,19.53,light rain
2026-06-28T19:38:39.562Z,Ararangua,17.89,light rain
2026-06-28T21:09:34.565Z,Ararangua,18.06,light rain
2026-06-28T23:11:06.404Z,Ararangua,17.95,overcast clouds
2026-06-29T04:42:18.370Z,Ararangua,16.46,overcast clouds
2026-06-29T11:11:53.735Z,Ararangua,15.38,overcast clouds
2026-06-29T15:57:35.414Z,Ararangua,15.39,overcast clouds
2026-06-29T18:17:56.873Z,Ararangua,15.28,overcast clouds
2026-06-29T21:38:50.078Z,Ararangua,14.42,overcast clouds
2026-06-29T23:03:37.065Z,Ararangua,14.29,overcast clouds
2026-06-30T04:09:11.414Z,Ararangua,13.73,overcast clouds
2026-06-30T09:51:55.502Z,Ararangua,13.12,overcast clouds
2026-06-30T12:15:04.947Z,Ararangua,13.44,light rain
2026-06-30T16:24:28.919Z,Ararangua,15.71,overcast clouds
2026-06-30T20:05:55.797Z,Ararangua,16.26,overcast clouds
2026-06-30T23:18:08.570Z,Ararangua,15.58,moderate rain
2026-07-01T04:25:18.238Z,Ararangua,15.7,moderate rain
2026-07-01T10:00:26.432Z,Ararangua,14.97,overcast clouds
2026-07-01T14:48:54.090Z,Ararangua,18.64,overcast clouds
2026-07-01T18:03:24.667Z,Ararangua,19.07,moderate rain
2026-07-01T21:40:39.779Z,Ararangua,16.48,light rain
2026-07-01T23:20:36.933Z,Ararangua,16.52,heavy intensity rain
2026-07-02T04:04:26.005Z,Ararangua,16.45,light rain
2026-07-02T09:23:41.885Z,Ararangua,17.28,light rain
2026-07-02T12:12:38.122Z,Ararangua,16.97,light rain
2026-07-02T16:07:33.623Z,Ararangua,16.94,overcast clouds
2026-07-02T19:40:50.027Z,Ararangua,16.45,light rain
2026-07-02T21:15:40.906Z,Ararangua,16.77,overcast clouds
2026-07-02T23:14:21.440Z,Ararangua,16.12,light rain
2026-07-03T03:50:43.079Z,Ararangua,13.58,overcast clouds
2026-07-03T07:29:00.153Z,Ararangua,12.57,broken clouds
2026-07-03T10:44:05.249Z,Ararangua,10.46,broken clouds
2026-07-03T14:22:10.602Z,Ararangua,11.98,overcast clouds
2026-07-03T17:39:08.379Z,Ararangua,14.26,overcast clouds
2026-07-03T19:38:10.111Z,Ararangua,12.83,overcast clouds
2026-07-03T21:14:16.576Z,Ararangua,11.43,overcast clouds
2026-07-03T23:11:20.101Z,Ararangua,8.92,overcast clouds
2026-07-04T03:42:12.734Z,Ararangua,7.88,clear sky
2026-07-04T06:52:09.222Z,Ararangua,8.26,clear sky
2026-07-04T10:17:21.247Z,Ararangua,6.72,scattered clouds
2026-07-04T13:47:01.660Z,Ararangua,14.27,clear sky
2026-07-04T15:11:33.310Z,Ararangua,15.91,clear sky
2026-07-04T17:13:01.569Z,Ararangua,16.63,scattered clouds
2026-07-04T19:22:49.770Z,Ararangua,15.98,few clouds
2026-07-04T21:05:02.937Z,Ararangua,12.51,broken clouds
2026-07-04T23:02:56.815Z,Ararangua,11.02,broken clouds
2026-07-05T04:02:02.958Z,Ararangua,10.42,overcast clouds
2026-07-05T09:13:51.121Z,Ararangua,10.74,overcast clouds
2026-07-05T11:38:46.985Z,Ararangua,12.07,broken clouds
2026-07-05T13:53:00.926Z,Ararangua,15.75,broken clouds
2026-07-05T15:17:17.301Z,Ararangua,17.57,broken clouds
2026-07-05T17:18:01.171Z,Ararangua,18.95,overcast clouds
2026-07-05T19:26:21.178Z,Ararangua,17.41,overcast clouds
2026-07-05T21:08:29.993Z,Ararangua,14.81,overcast clouds
2026-07-05T23:06:21.265Z,Ararangua,13.78,overcast clouds
2026-07-06T04:08:02.851Z,Ararangua,12.87,overcast clouds
2026-07-06T10:50:09.643Z,Ararangua,13.87,overcast clouds
2026-07-06T15:46:40.332Z,Ararangua,18.38,overcast clouds
2026-07-06T18:14:48.727Z,Ararangua,16.99,light rain
2026-07-06T21:40:46.701Z,Ararangua,15.16,light rain
2026-07-06T23:12:59.799Z,Ararangua,15.23,overcast clouds
2026-07-07T03:58:50.918Z,Ararangua,12.93,overcast clouds
2026-07-07T07:49:47.546Z,Ararangua,9.56,clear sky
2026-07-07T11:14:06.407Z,Ararangua,8.8,clear sky
2026-07-07T14:50:38.894Z,Ararangua,15.43,clear sky
2026-07-07T18:04:44.935Z,Ararangua,15.38,clear sky
2026-07-07T21:35:13.810Z,Ararangua,10.39,clear sky
2026-07-07T23:06:41.581Z,Ararangua,10.01,clear sky
2026-07-08T03:25:12.826Z,Ararangua,7.89,clear sky
2026-07-08T06:33:20.305Z,Ararangua,6.57,clear sky
2026-07-08T10:24:51.871Z,Ararangua,6.58,few clouds
2026-07-08T14:28:25.142Z,Ararangua,16,clear sky
2026-07-08T17:43:50.289Z,Ararangua,19.56,clear sky
2026-07-08T19:42:28.568Z,Ararangua,15.75,clear sky
2026-07-08T21:14:40.311Z,Ararangua,13.71,clear sky
2026-07-08T23:14:01.519Z,Ararangua,11.95,clear sky
2026-07-09T03:52:37.734Z,Ararangua,9.47,few clouds
2026-07-09T07:43:16.634Z,Ararangua,8.75,clear sky
2026-07-09T11:11:17.406Z,Ararangua,10.44,clear sky
2026-07-09T15:23:33.564Z,Ararangua,20.36,clear sky
2026-07-09T18:02:12.799Z,Ararangua,20.74,scattered clouds
2026-07-09T21:26:42.755Z,Ararangua,16.55,overcast clouds
2026-07-09T23:17:39.827Z,Ararangua,14.88,overcast clouds
2026-07-10T03:53:29.427Z,Ararangua,13.34,overcast clouds
2026-07-10T07:41:37.150Z,Ararangua,14.38,broken clouds
2026-07-10T11:10:38.149Z,Ararangua,14.58,broken clouds
2026-07-10T14:41:09.664Z,Ararangua,18.53,overcast clouds
2026-07-10T17:50:47.767Z,Ararangua,17.38,overcast clouds
2026-07-10T19:41:00.821Z,Ararangua,17.75,broken clouds
2026-07-10T21:11:16.124Z,Ararangua,16.54,broken clouds
2026-07-10T23:02:56.058Z,Ararangua,15.64,broken clouds
2026-07-11T03:19:42.847Z,Ararangua,15.14,overcast clouds
2026-07-11T06:19:20.365Z,Ararangua,14.42,overcast clouds
2026-07-11T09:42:52.885Z,Ararangua,14.4,overcast clouds
2026-07-11T11:10:53.471Z,Ararangua,14.76,light rain
2026-07-11T13:39:53.866Z,Ararangua,16.72,light rain
2026-07-11T15:00:06.311Z,Ararangua,16.68,light rain
2026-07-11T17:03:19.302Z,Ararangua,17.02,moderate rain
2026-07-11T19:12:08.889Z,Ararangua,16.21,overcast clouds
2026-07-11T20:57:26.830Z,Ararangua,16.08,overcast clouds
2026-07-11T22:55:38.721Z,Ararangua,16.57,overcast clouds
2026-07-12T03:31:35.645Z,Ararangua,15.57,broken clouds
2026-07-12T06:39:30.053Z,Ararangua,14.79,overcast clouds
2026-07-12T09:56:05.973Z,Ararangua,13.58,overcast clouds
2026-07-12T11:17:44.140Z,Ararangua,14.05,broken clouds
2026-07-12T13:40:01.073Z,Ararangua,18.39,clear sky
2026-07-12T15:02:29.424Z,Ararangua,18.7,clear sky
2026-07-12T17:05:55.722Z,Ararangua,17.29,clear sky
2026-07-12T19:13:26.393Z,Ararangua,16.14,scattered clouds
2026-07-12T20:57:42.757Z,Ararangua,14.18,broken clouds
2026-07-12T22:55:41.201Z,Ararangua,13.08,broken clouds
2026-07-13T03:34:28.535Z,Ararangua,9.81,few clouds
2026-07-13T07:27:29.711Z,Ararangua,8.44,clear sky
2026-07-13T11:19:15.040Z,Ararangua,8.91,clear sky
2026-07-13T14:48:02.483Z,Ararangua,16.01,clear sky
2026-07-13T17:59:20.041Z,Ararangua,16.55,clear sky
2026-07-13T19:41:34.939Z,Ararangua,14.93,clear sky
2026-07-13T21:02:38.637Z,Ararangua,13.13,clear sky
2026-07-13T23:00:08.307Z,Ararangua,11.89,clear sky
2026-07-14T02:55:40.367Z,Ararangua,12.4,overcast clouds
2026-07-14T06:16:43.511Z,Ararangua,10.53,overcast clouds
2026-07-14T10:04:08.121Z,Ararangua,9.06,clear sky
2026-07-14T13:57:55.851Z,Ararangua,17.38,clear sky
2026-07-14T15:37:10.803Z,Ararangua,19.57,clear sky
2026-07-14T17:20:06.924Z,Ararangua,19.49,clear sky
2026-07-14T19:34:23.567Z,Ararangua,18.65,few clouds
2026-07-14T21:04:59.306Z,Ararangua,16.32,scattered clouds
2026-07-14T23:01:04.912Z,Ararangua,14.62,scattered clouds
2026-07-15T02:54:10.742Z,Ararangua,12.71,few clouds
2026-07-15T06:20:39.276Z,Ararangua,10.89,scattered clouds
2026-07-15T10:08:17.626Z,Ararangua,10.3,clear sky
2026-07-15T13:55:12.234Z,Ararangua,18.21,few clouds
2026-07-15T15:38:23.074Z,Ararangua,21.16,broken clouds
2026-07-15T17:22:42.373Z,Ararangua,21.9,broken clouds
2026-07-15T19:20:15.867Z,Ararangua,22.45,few clouds
2026-07-15T21:05:51.364Z,Ararangua,18.21,scattered clouds
2026-07-15T23:02:11.642Z,Ararangua,15.97,few clouds
